timestamp,t,P_buy,P_sell,P_ch,P_dis,SOC_kWh,P_dg,P_pv,P_wt,shed,trigger,q50,q90,q95,load_actual,Pgrid_max_kW,Pess_max_kW,Ecap_kWh,SOC_min_kWh,SOC_max_kWh,SOC0_kWh,SOC_pct
2022-04-29 19:15:00,77,906.177864969171,0.0,0.0,195.49432123963632,2029.6583996638453,0.0,0.0,679.5278137911928,0.0,0,2343.248046875,3761.827880859375,4269.153588867187,1781.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,14.198999994542945
2022-04-29 19:30:00,78,501.6273676144884,0.0,0.0,298.4665139765044,1978.2125256534148,0.0,0.0,670.6061184090072,0.0,0,1543.0162353515625,2531.8771728515626,2833.846728515625,1470.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,13.363839702165825
2022-04-29 19:45:00,79,1.6547828060402663,11.65819432312317,0.0,573.5171947225551,1899.6687061859136,0.0,0.0,825.9862167945278,0.0,0,1149.45166015625,1707.724694824219,1903.6259216308592,1389.5,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,12.088777697823273
2022-04-29 20:00:00,80,0.0,468.1161241291452,0.0,979.9031828229126,1748.7431286273466,0.0,0.0,873.1129413062326,0.0,0,1009.3185729980468,1351.26162109375,1459.416583251953,1384.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,9.63868715304134
2022-04-29 20:15:00,81,0.0,472.04918760464227,0.0,804.1065722040623,1490.873869989738,0.0,0.0,879.8867801503296,0.0,0,952.1161193847656,1283.53515625,1334.133935546875,1174.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,5.4524978894438005
2022-04-29 20:30:00,82,0.0,518.3803317398524,0.0,837.9787127184129,1279.2668773044584,0.0,0.0,865.2016190214396,0.0,0,948.2503967285156,1286.8432373046876,1332.0291076660155,1184.8,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,2.0173194367606877
2022-04-29 20:45:00,83,0.0,237.11438705900025,0.0,418.32283162170086,1155.0,0.0,0.0,886.2591079873905,0.0,0,951.5048217773438,1292.9736572265626,1362.7554260253903,951.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 21:00:00,84,334.76842464180197,0.0,0.0,50.78332819407426,1155.0,0.0,0.0,889.0810832996292,0.0,0,958.9666748046876,1354.6605712890623,1419.6589965820312,1221.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 21:15:00,85,235.95807905060414,0.0,0.0,144.28231098253775,1155.0,0.0,0.0,607.2596099668581,0.0,0,961.1376037597656,1373.39697265625,1437.0715087890626,987.5,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 21:30:00,86,330.2741845197653,0.0,0.0,175.76522384343724,1155.0,0.0,0.0,719.241765415442,0.0,0,973.7751770019532,1380.0443725585938,1452.05986328125,1212.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 21:45:00,87,422.2897964290297,0.0,0.0,110.61991087757444,1155.0,0.0,0.0,850.0675716536973,0.0,0,981.7248229980468,1425.571374511719,1484.3243408203125,1354.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 22:00:00,88,286.7311580062462,0.0,0.0,40.5570968470941,1155.0,0.0,0.0,865.6339161573688,0.0,0,1014.0003051757812,1462.0280395507814,1533.9368591308591,1096.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 22:15:00,89,552.630165044976,0.0,0.0,0.0,1155.0,0.0,0.0,633.6698349550238,0.0,0,1050.1322631835938,1496.8116821289063,1546.4920593261718,1186.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 22:30:00,90,371.9011505185019,0.0,0.0,0.0,1155.0,0.0,0.0,929.0367503218184,0.0,0,1030.652099609375,1518.6290649414063,1577.0143676757812,1204.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 22:45:00,91,639.6593914531688,0.0,0.0,0.0,1155.0,0.0,0.0,751.7284883768866,0.0,0,1055.7830810546875,1549.5244750976562,1614.9805908203125,1383.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 23:00:00,92,341.61086702397967,0.0,0.0,0.0,1155.0,0.0,0.0,774.433277568521,0.0,0,1084.9959716796875,1612.6788452148437,1664.9553710937498,1103.8,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 23:15:00,93,363.2809618422411,0.0,0.0,0.0,1155.0,0.0,0.0,830.1200509236395,0.0,0,1153.1017456054688,1677.1161010742187,1731.5927551269529,1161.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
2022-04-29 23:30:00,94,476.49475957979354,0.0,0.0,0.0,1155.0,0.0,0.0,882.4598755253287,0.0,0,1165.2098388671875,1729.8970336914062,1813.835791015625,1319.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,0.0
